customer_id,age,gender,region,plan_type,tenure_months,days_since_last_purchase,purchase_frequency,avg_order_value,total_spend,login_frequency_monthly,email_open_rate,pages_per_session,support_tickets,avg_resolution_days,complaints,churn,rfm_score,engagement_score,support_risk,gender_enc,region_enc,plan_type_enc,churn_probability,risk_tier
CUST0869,47,Female,South,Basic,48,109,0.5,77.93,155.86,9.1,0.13,4.8,6,0.8,1,1,0.11035833333333335,0.2546666666666667,2.057142857142857,0,2,0,0.9906,High risk
CUST0870,34,Female,North,Basic,38,23,2.9,70.48,647.24,1.9,0.14,5.8,2,1.8,0,1,0.43281666666666674,0.151,0.1285714285714286,0,1,0,0.2444,Low risk
CUST0871,65,Female,East,Premium,17,46,4.6,59.79,389.63,3.5,0.48,2.5,0,0.8,1,0,0.3769916666666667,0.23566666666666664,2.057142857142857,0,0,1,0.2408,Low risk
CUST0872,64,Male,North,Standard,10,72,10.7,69.59,620.51,2.6,0.3,4.9,0,0.5,3,0,0.40524166666666667,0.19866666666666666,6.035714285714286,1,1,2,0.1502,Low risk
CUST0873,40,Male,East,Premium,50,8,3.9,79.81,1296.91,9.7,0.35,3.1,3,1.2,0,0,0.5080916666666666,0.308,0.08571428571428572,1,0,1,0.023,Low risk
CUST0874,32,Female,West,Premium,27,59,6.5,126.86,1855.33,2.8,0.13,3.3,1,0.5,0,0,0.4228,0.12966666666666668,0.03571428571428571,0,3,1,0.226,Low risk
CUST0875,54,Male,South,Basic,54,90,0.5,94.64,212.94,2.4,0.57,5.9,1,1.9,0,1,0.18761666666666665,0.2896666666666667,0.1357142857142857,1,2,0,0.9487,High risk
CUST0876,38,Male,North,Premium,50,111,2.0,55.01,458.42,5.9,0.04,3.7,2,1.9,0,0,0.11084166666666664,0.15966666666666668,0.1357142857142857,1,1,1,0.5251,Medium risk
CUST0877,31,Female,East,Standard,35,59,1.9,55.33,306.62,4.6,0.06,2.6,2,0.5,0,1,0.2826916666666667,0.12933333333333333,0.03571428571428571,0,0,2,0.9096,High risk
CUST0878,19,Male,North,Standard,52,13,8.7,50.65,1909.5,0.6,0.11,1.3,2,0.7,1,0,0.551125,0.060333333333333336,2.05,1,1,2,0.0592,Low risk
CUST0879,28,Male,North,Standard,59,39,0.7,68.98,237.41,3.5,0.31,4.7,4,1.1,0,0,0.33973333333333333,0.214,0.07857142857142858,1,1,2,0.0274,Low risk
CUST0880,68,Male,South,Premium,21,101,0.7,50.63,62.02,6.6,0.36,6.1,4,1.6,1,1,0.117775,0.29933333333333334,2.1142857142857143,1,2,1,0.9886,High risk
CUST0881,56,Male,West,Basic,25,113,1.6,89.24,297.47,24.2,0.49,2.4,0,0.7,0,0,0.1257,0.5823333333333334,0.049999999999999996,1,3,0,0.1845,Low risk
CUST0882,55,Male,North,Standard,28,28,0.5,10.0,11.67,5.0,0.26,5.4,3,0.7,0,0,0.32375,0.23333333333333334,0.049999999999999996,1,1,2,0.0967,Low risk
CUST0883,51,Female,East,Standard,47,89,0.8,91.06,285.32,2.3,0.45,2.1,1,8.2,1,1,0.19321666666666665,0.20133333333333334,2.5857142857142854,0,0,2,0.9819,High risk
CUST0884,55,Female,East,Standard,15,61,13.4,83.26,1394.61,1.3,0.17,5.5,2,0.5,1,0,0.50055,0.14600000000000002,2.0357142857142856,0,0,2,0.0381,Low risk
CUST0885,67,Female,West,Standard,4,16,2.2,112.88,82.78,10.3,0.16,4.1,0,9.0,1,1,0.4792333333333333,0.2743333333333333,2.642857142857143,0,3,2,0.8888,High risk
CUST0886,51,Male,East,Basic,29,119,4.0,101.3,979.23,8.4,0.09,4.5,1,0.5,0,1,0.15775,0.227,0.03571428571428571,1,0,0,0.974,High risk
CUST0887,35,Female,West,Basic,59,2,5.2,54.49,1393.13,1.3,0.56,2.6,3,0.7,0,0,0.5297416666666667,0.22433333333333336,0.049999999999999996,0,3,0,0.0079,Low risk
CUST0888,47,Male,East,Basic,9,118,1.8,97.93,132.21,1.1,0.21,4.7,0,1.4,0,1,0.11977500000000002,0.14400000000000002,0.09999999999999999,1,0,0,0.988,High risk
CUST0889,32,Male,South,Premium,27,82,0.6,69.96,94.45,6.3,0.49,2.8,2,0.5,0,1,0.19546666666666668,0.28933333333333333,0.03571428571428571,1,2,1,0.8435,High risk
CUST0890,44,Male,North,Basic,26,17,0.9,16.97,33.09,1.9,0.3,3.2,0,0.5,1,0,0.37322500000000003,0.16433333333333333,2.0357142857142856,1,1,0,0.109,Low risk
CUST0891,68,Male,South,Basic,19,30,1.5,79.76,189.43,1.8,0.42,1.0,0,0.6,0,0,0.3927166666666667,0.16933333333333334,0.04285714285714286,1,2,0,0.0453,Low risk
CUST0892,51,Female,North,Premium,56,103,4.0,56.27,1050.37,0.8,0.28,2.5,1,7.3,0,1,0.17355833333333334,0.13066666666666668,0.5214285714285715,0,1,1,0.977,High risk
CUST0893,69,Female,North,Basic,28,13,2.0,75.01,350.05,1.5,0.53,2.9,1,1.0,0,0,0.454175,0.22266666666666668,0.07142857142857142,0,1,0,0.0114,Low risk
CUST0894,55,Male,North,Premium,17,96,0.5,124.54,88.22,2.8,0.17,4.6,0,1.7,0,1,0.19253333333333333,0.159,0.12142857142857143,1,1,1,0.9882,High risk
CUST0895,50,Female,South,Standard,43,114,3.0,81.74,878.7,6.6,0.51,5.2,0,2.4,2,1,0.14061666666666667,0.33233333333333337,4.171428571428572,0,2,2,0.9652,High risk
CUST0896,41,Male,North,Premium,57,93,10.2,44.48,2155.06,2.0,0.11,2.8,0,2.7,1,0,0.30556666666666665,0.10366666666666666,2.192857142857143,1,1,1,0.1672,Low risk
CUST0897,32,Female,South,Basic,41,110,6.7,103.93,2379.13,2.0,0.73,3.7,3,2.3,1,1,0.2371916666666667,0.3016666666666667,2.164285714285714,0,2,0,0.9174,High risk
CUST0898,47,Female,West,Basic,42,94,7.0,85.88,2104.06,1.7,0.52,7.4,1,0.8,0,0,0.28073333333333333,0.28300000000000003,0.05714285714285715,0,3,0,0.6109,Medium risk
CUST0899,59,Male,East,Standard,50,82,6.3,40.95,1074.94,3.3,0.34,4.3,3,0.5,0,0,0.2710416666666667,0.21433333333333335,0.03571428571428571,1,0,2,0.1216,Low risk
CUST0900,68,Female,East,Premium,20,13,1.6,26.81,71.49,1.0,0.47,2.9,1,0.7,0,0,0.40700833333333336,0.1963333333333333,0.049999999999999996,0,0,1,0.0108,Low risk
CUST0901,34,Male,North,Standard,45,43,5.8,45.68,993.54,3.3,0.28,1.0,1,0.5,0,1,0.3962333333333333,0.15233333333333335,0.03571428571428571,1,1,2,0.7203,Medium risk
CUST0902,22,Female,South,Basic,40,85,0.6,100.09,200.18,6.1,0.67,2.3,1,0.5,0,1,0.21057499999999998,0.3333333333333333,0.03571428571428571,0,2,0,0.868,High risk
CUST0903,46,Male,East,Premium,39,94,4.3,65.95,921.65,0.2,0.66,2.2,2,0.5,0,1,0.21687499999999998,0.2306666666666667,0.03571428571428571,1,0,1,0.8837,High risk
CUST0904,21,Male,South,Premium,49,21,4.1,77.43,1296.31,0.0,0.13,8.0,0,5.5,1,1,0.466275,0.14566666666666667,2.392857142857143,1,2,1,0.6872,Medium risk
CUST0905,27,Female,South,Standard,53,112,0.5,34.84,76.94,0.4,0.06,2.3,1,5.1,0,1,0.06445,0.05533333333333333,0.36428571428571427,0,2,2,0.9935,High risk
CUST0906,34,Female,North,Premium,23,55,6.2,100.9,1199.03,3.8,0.36,4.1,3,0.5,1,0,0.40925000000000006,0.226,2.0357142857142856,0,1,1,0.0769,Low risk
CUST0907,27,Male,East,Premium,47,81,9.3,14.54,529.62,9.6,0.24,4.7,3,0.5,1,0,0.3048666666666666,0.29466666666666663,2.0357142857142856,1,0,1,0.1843,Low risk
CUST0908,34,Female,North,Standard,32,40,1.2,55.34,177.09,0.0,0.5,6.2,1,0.5,0,0,0.33378333333333343,0.23266666666666666,0.03571428571428571,0,1,2,0.1056,Low risk
CUST0909,37,Female,North,Basic,52,83,6.7,87.55,2541.87,13.8,0.5,4.0,1,0.7,0,0,0.31354166666666666,0.43333333333333335,0.049999999999999996,0,1,0,0.0215,Low risk
CUST0910,41,Male,East,Standard,47,116,0.5,41.32,80.92,0.6,0.24,3.0,0,0.5,0,1,0.056516666666666666,0.122,0.03571428571428571,1,0,2,0.9599,High risk
CUST0911,22,Male,East,Basic,33,15,3.7,93.42,950.55,9.2,0.27,2.8,1,5.8,0,0,0.49260000000000004,0.27166666666666667,0.41428571428571426,1,0,0,0.0969,Low risk
CUST0912,51,Female,West,Standard,57,73,2.7,48.92,627.4,3.3,0.27,4.7,2,0.5,0,0,0.24468333333333336,0.19866666666666669,0.03571428571428571,0,3,2,0.7985,High risk
CUST0913,23,Male,West,Standard,46,52,3.2,38.22,468.83,5.4,0.08,2.6,2,0.5,0,1,0.31451666666666667,0.1486666666666667,0.03571428571428571,1,3,2,0.7921,High risk
CUST0914,19,Male,South,Basic,5,74,10.4,113.59,492.22,3.6,0.4,1.8,0,0.5,0,0,0.42999166666666666,0.204,0.03571428571428571,1,2,0,0.2007,Low risk
CUST0915,30,Male,East,Basic,43,108,8.2,79.62,2339.5,3.2,0.24,3.0,2,7.9,0,1,0.24985000000000002,0.16533333333333333,0.5642857142857143,1,0,0,0.9617,High risk
CUST0916,60,Female,West,Basic,48,95,6.2,90.57,2246.14,9.0,0.23,1.4,1,5.0,0,1,0.26730833333333337,0.23766666666666666,0.35714285714285715,0,3,0,0.9643,High risk
CUST0917,60,Female,South,Premium,34,53,1.3,105.55,388.78,7.1,0.21,7.7,0,2.5,1,1,0.3340416666666667,0.28400000000000003,2.1785714285714284,0,2,1,0.5997,Medium risk
CUST0918,65,Male,South,Premium,40,87,9.7,10.0,323.33,3.3,0.23,5.2,0,1.1,1,1,0.28808333333333336,0.19333333333333336,2.0785714285714287,1,2,1,0.9175,High risk
CUST0919,28,Female,South,Basic,11,52,0.5,94.04,43.1,0.6,0.33,7.2,0,0.5,1,1,0.31378333333333336,0.20500000000000002,2.0357142857142856,0,2,0,0.9475,High risk
CUST0920,68,Male,West,Premium,50,30,7.7,52.17,1673.79,0.6,0.11,5.0,2,0.5,0,0,0.478225,0.10966666666666666,0.03571428571428571,1,3,1,0.0959,Low risk
CUST0921,64,Female,East,Standard,3,33,1.6,56.12,22.45,8.1,0.41,7.0,1,1.2,0,0,0.36476666666666663,0.3513333333333333,0.08571428571428572,0,0,2,0.0732,Low risk
CUST0922,40,Male,North,Basic,58,57,0.5,88.12,212.96,3.8,0.14,4.7,1,2.9,0,1,0.29218333333333335,0.168,0.20714285714285713,1,1,0,0.8658,High risk
CUST0923,33,Male,South,Basic,33,52,4.4,64.11,775.73,3.3,0.16,5.5,0,0.6,0,0,0.3570916666666667,0.17633333333333334,0.04285714285714286,1,2,0,0.239,Low risk
CUST0924,48,Female,West,Standard,11,9,1.1,92.84,93.61,5.7,0.5,1.0,1,0.7,0,0,0.4666166666666667,0.2583333333333333,0.049999999999999996,0,3,2,0.0198,Low risk
CUST0925,28,Male,West,Premium,16,54,1.1,73.77,108.2,9.8,0.25,2.2,2,1.8,0,1,0.300725,0.26766666666666666,0.1285714285714286,1,3,1,0.8215,High risk
CUST0926,33,Female,North,Standard,18,111,1.5,80.05,180.11,5.0,0.32,4.1,2,0.5,0,1,0.12295833333333331,0.234,0.03571428571428571,0,1,2,0.9455,High risk
CUST0927,25,Female,North,Basic,30,1,0.5,60.29,75.36,7.2,0.25,4.1,0,1.8,0,0,0.4556583333333334,0.24966666666666668,0.1285714285714286,0,1,0,0.0601,Low risk
CUST0928,21,Male,West,Basic,48,44,0.8,43.05,137.76,7.2,0.1,3.8,0,1.0,0,0,0.30320833333333336,0.2006666666666667,0.07142857142857142,1,3,0,0.0975,Low risk
CUST0929,57,Male,East,Standard,55,99,0.5,52.79,120.98,2.2,0.35,4.9,2,0.5,0,1,0.12274166666666668,0.20700000000000002,0.03571428571428571,1,0,2,0.9494,High risk
CUST0930,21,Female,North,Basic,10,75,2.4,71.92,143.84,1.6,0.18,5.0,1,1.0,1,1,0.25193333333333334,0.14733333333333332,2.0714285714285716,0,1,0,0.9776,High risk
CUST0931,42,Male,West,Basic,18,98,0.5,130.12,97.59,8.1,0.14,5.7,0,5.0,1,1,0.19051666666666667,0.253,2.357142857142857,1,3,0,0.9927,High risk
CUST0932,20,Male,North,Basic,38,80,4.6,119.16,1735.76,2.4,0.57,5.3,0,0.7,0,0,0.3131333333333334,0.2816666666666667,0.049999999999999996,1,1,0,0.1205,Low risk
CUST0933,49,Male,East,Premium,19,9,1.1,55.4,96.49,11.7,0.4,6.4,1,0.8,0,0,0.43541666666666673,0.4003333333333333,0.05714285714285715,1,0,1,0.0087,Low risk
CUST0934,20,Male,South,Premium,36,32,11.5,76.81,2649.94,0.4,0.22,6.4,2,0.5,0,0,0.5585916666666667,0.15800000000000003,0.03571428571428571,1,2,1,0.0286,Low risk
CUST0935,44,Male,North,Standard,59,15,8.2,66.37,2675.82,0.3,0.52,4.3,1,1.9,1,0,0.5488083333333333,0.21833333333333335,2.1357142857142857,1,1,2,0.0251,Low risk
CUST0936,46,Female,East,Premium,13,12,1.4,78.91,119.68,13.1,0.69,8.2,2,3.8,1,0,0.4502583333333334,0.5346666666666666,2.2714285714285714,0,0,1,0.0253,Low risk
CUST0937,49,Female,West,Basic,56,97,6.1,82.77,2356.19,5.2,0.42,6.7,0,0.9,0,1,0.2523916666666667,0.302,0.0642857142857143,0,3,0,0.4988,Medium risk
CUST0938,67,Male,North,Standard,46,109,6.5,90.83,2263.18,2.4,0.07,2.4,1,0.5,0,1,0.22610833333333336,0.093,0.03571428571428571,1,1,2,0.9694,High risk
CUST0939,68,Male,North,Basic,3,78,17.2,10.0,43.0,7.0,0.25,4.8,1,6.3,0,0,0.4493333333333333,0.25566666666666665,0.45,1,1,0,0.0673,Low risk
CUST0940,36,Male,West,Standard,10,57,3.6,85.99,257.97,5.6,0.16,1.0,0,2.7,0,0,0.34465833333333334,0.15466666666666665,0.19285714285714287,1,3,2,0.4894,Medium risk
CUST0941,38,Female,South,Premium,38,8,0.5,63.03,99.8,3.8,0.12,1.0,1,1.7,0,1,0.4346083333333333,0.11266666666666666,0.12142857142857143,0,2,1,0.8426,High risk
CUST0942,22,Male,West,Standard,1,72,4.2,53.85,18.85,0.5,0.3,3.0,1,0.7,0,1,0.27837500000000004,0.13833333333333334,0.049999999999999996,1,3,2,0.9559,High risk
CUST0943,35,Female,North,Basic,55,27,3.9,98.83,1766.59,8.4,0.17,2.2,1,0.5,1,0,0.46060833333333334,0.22033333333333333,2.0357142857142856,0,1,0,0.1091,Low risk
CUST0944,45,Female,West,Standard,56,62,4.1,119.0,2276.87,10.1,0.28,3.0,1,2.5,1,1,0.36425,0.29233333333333333,2.1785714285714284,0,3,2,0.8873,High risk
CUST0945,59,Female,East,Basic,27,12,1.5,95.67,322.89,0.9,0.45,4.7,1,1.5,0,0,0.46597500000000003,0.2126666666666667,0.10714285714285714,0,0,0,0.0195,Low risk
CUST0946,39,Male,West,Premium,46,65,7.9,59.44,1800.04,9.5,0.11,6.5,1,1.5,2,1,0.37111666666666665,0.278,4.107142857142857,1,3,1,0.9104,High risk
CUST0947,38,Female,North,Standard,8,107,12.8,42.72,364.54,10.5,0.4,6.3,2,0.5,0,1,0.30293333333333333,0.379,0.03571428571428571,0,1,2,0.8691,High risk
CUST0948,23,Male,West,Standard,51,104,1.0,10.0,42.5,4.0,0.34,4.8,1,1.4,0,1,0.07916666666666665,0.2326666666666667,0.09999999999999999,1,3,2,0.9723,High risk
CUST0949,18,Female,South,Standard,46,42,0.5,80.48,154.25,5.3,0.18,1.8,0,3.5,1,1,0.33581666666666665,0.16633333333333333,2.25,0,2,2,0.8251,High risk
CUST0950,22,Male,West,Standard,42,62,0.9,92.37,290.97,2.4,0.39,2.9,1,5.9,1,1,0.28605833333333336,0.19566666666666666,2.4214285714285713,1,3,2,0.9608,High risk
CUST0951,58,Female,South,Basic,17,115,6.9,71.94,703.21,1.7,0.44,5.3,0,0.5,0,0,0.19736666666666666,0.23099999999999998,0.03571428571428571,0,2,0,0.3129,Low risk
CUST0952,29,Male,East,Standard,9,11,4.5,103.01,347.66,6.4,0.38,2.3,0,2.0,2,0,0.527925,0.25133333333333335,4.142857142857143,1,0,2,0.0672,Low risk
CUST0953,43,Female,South,Basic,6,103,4.0,35.39,70.78,9.9,0.37,1.5,0,1.7,1,1,0.15615833333333334,0.29600000000000004,2.1214285714285714,0,2,0,0.9961,High risk
CUST0954,63,Male,West,Standard,43,43,2.1,69.86,525.7,5.3,0.02,5.0,2,4.4,2,1,0.35163333333333335,0.161,4.314285714285714,1,3,2,0.936,High risk
CUST0955,51,Male,North,Premium,25,95,3.4,67.49,478.05,3.6,0.2,3.9,2,2.8,1,1,0.199075,0.172,2.2,1,1,1,0.9811,High risk
CUST0956,66,Male,South,Premium,39,17,1.5,71.7,349.54,0.9,0.29,3.6,3,6.7,0,1,0.4293333333333334,0.15,0.4785714285714286,1,2,1,0.8691,High risk
CUST0957,31,Male,East,Standard,49,97,2.6,110.04,1168.26,0.3,0.18,6.2,0,6.4,0,0,0.21386666666666665,0.14166666666666666,0.4571428571428572,1,0,2,0.391,Low risk
CUST0958,43,Female,South,Standard,28,32,6.3,71.85,1056.2,3.0,0.32,6.2,0,0.5,0,0,0.4634583333333334,0.22866666666666668,0.03571428571428571,0,2,2,0.1227,Low risk
CUST0959,62,Female,South,Basic,33,93,15.9,66.16,2892.85,0.3,0.21,7.6,5,2.6,1,0,0.4233833333333333,0.16933333333333334,2.185714285714286,0,2,0,0.0988,Low risk
CUST0960,44,Male,South,Premium,54,85,10.8,46.9,2279.34,4.2,0.2,2.7,1,1.5,0,1,0.34475,0.166,0.10714285714285714,1,2,1,0.0974,Low risk
CUST0961,26,Female,East,Basic,37,85,10.9,114.86,3860.25,2.4,0.13,4.9,1,0.5,0,0,0.40313333333333334,0.14433333333333334,0.03571428571428571,0,0,0,0.462,Medium risk
CUST0962,43,Male,West,Standard,9,40,2.1,32.06,50.49,7.1,0.1,4.0,1,0.5,0,0,0.3301333333333334,0.20166666666666666,0.03571428571428571,1,3,2,0.2208,Low risk
CUST0963,64,Male,South,Basic,18,23,2.5,58.41,219.04,1.8,0.13,4.7,2,0.5,0,0,0.41575833333333334,0.13166666666666668,0.03571428571428571,1,2,0,0.1451,Low risk
CUST0964,39,Female,South,Basic,56,56,4.9,125.82,2877.08,4.5,0.34,1.7,0,3.2,0,0,0.40393333333333337,0.19966666666666666,0.2285714285714286,0,2,0,0.1262,Low risk
CUST0965,64,Male,North,Standard,59,6,10.2,89.05,4465.86,3.9,0.19,1.2,2,0.8,0,0,0.6327083333333333,0.138,0.05714285714285715,1,1,2,0.0148,Low risk
CUST0966,47,Male,East,Basic,21,86,0.6,74.39,78.11,0.0,0.26,3.9,1,3.9,1,1,0.18582500000000002,0.13,2.2785714285714285,1,0,0,0.9924,High risk
CUST0967,60,Female,South,Standard,2,50,1.5,75.65,18.91,0.4,0.17,2.3,2,1.9,1,1,0.322625,0.08833333333333333,2.1357142857142857,0,2,2,0.9585,High risk
CUST0968,65,Male,East,Basic,58,102,0.6,46.61,135.17,1.7,0.48,5.9,2,2.2,1,1,0.10934166666666667,0.251,2.157142857142857,1,0,0,0.9259,High risk
CUST0969,34,Male,South,Basic,43,37,3.8,72.94,993.2,10.7,0.11,1.0,1,0.7,1,1,0.40395000000000003,0.22466666666666665,2.05,1,2,0,0.9235,High risk
CUST0970,43,Male,West,Standard,59,109,1.5,64.5,475.69,0.8,0.49,1.2,3,1.2,0,1,0.11666666666666667,0.17633333333333334,0.08571428571428572,1,3,2,0.9438,High risk
CUST0971,53,Male,West,Basic,38,64,1.6,80.39,407.31,6.2,0.16,3.2,3,1.1,0,1,0.28165833333333334,0.194,0.07857142857142858,1,3,0,0.8858,High risk
CUST0972,18,Female,South,Basic,58,115,0.5,29.81,72.04,18.1,0.05,1.0,0,0.5,0,1,0.050258333333333315,0.33,0.03571428571428571,0,2,0,0.9262,High risk
CUST0973,25,Female,West,Standard,40,54,1.7,86.94,492.66,7.8,0.39,7.4,1,3.6,1,0,0.32220000000000004,0.3456666666666667,2.257142857142857,0,3,2,0.397,Low risk
CUST0974,66,Female,South,Basic,36,72,7.9,105.5,2500.35,1.4,0.33,3.6,1,1.9,1,0,0.38616666666666666,0.17033333333333334,2.1357142857142857,0,2,0,0.2462,Low risk
CUST0975,52,Male,West,Premium,50,105,1.1,68.89,315.75,11.9,0.05,2.8,2,0.5,1,1,0.12665833333333334,0.25066666666666665,2.0357142857142856,1,3,1,0.9862,High risk
CUST0976,69,Male,North,Basic,43,49,4.8,94.41,1623.85,0.5,0.25,4.9,1,3.4,0,1,0.39934166666666665,0.14866666666666667,0.24285714285714285,1,1,0,0.8948,High risk
CUST0977,32,Female,North,Basic,37,99,4.0,84.31,1039.82,3.2,0.4,5.8,2,0.5,0,0,0.21025833333333335,0.2506666666666667,0.03571428571428571,0,1,0,0.2452,Low risk
CUST0978,64,Male,North,Standard,15,115,8.0,56.77,567.7,10.9,0.22,4.4,1,1.0,1,1,0.203975,0.30633333333333335,2.0714285714285716,1,1,2,0.9666,High risk
CUST0979,39,Male,East,Basic,28,11,0.6,43.24,60.54,5.1,0.11,3.9,3,1.7,0,0,0.4098666666666667,0.16999999999999998,0.12142857142857143,1,0,0,0.2291,Low risk
CUST0980,31,Male,East,Basic,18,88,15.2,47.45,1081.86,2.7,0.52,2.0,2,0.5,0,1,0.4122083333333333,0.22766666666666668,0.03571428571428571,1,0,0,0.7083,Medium risk
CUST0981,43,Male,North,Basic,34,49,3.5,83.79,830.92,1.7,0.13,5.3,1,2.1,0,1,0.3677416666666667,0.138,0.15,1,1,0,0.7822,High risk
CUST0982,45,Female,East,Basic,22,21,20.0,73.32,2688.4,2.4,0.42,6.8,3,2.2,0,0,0.7411,0.2566666666666667,0.15714285714285717,0,0,0,0.0061,Low risk
CUST0983,40,Female,West,Premium,11,115,9.7,113.25,1006.98,3.6,0.33,3.6,0,2.1,0,1,0.28079166666666666,0.20700000000000002,0.15,0,3,1,0.9449,High risk
CUST0984,31,Female,South,Basic,58,66,1.0,98.73,477.2,1.9,0.37,2.3,3,0.5,1,1,0.279775,0.17333333333333334,2.0357142857142856,0,2,0,0.9329,High risk
CUST0985,41,Male,South,Premium,57,63,0.5,98.66,234.32,17.4,0.35,4.4,1,0.6,1,0,0.2809666666666667,0.45366666666666666,2.0428571428571427,1,2,1,0.1626,Low risk
CUST0986,19,Female,South,Premium,13,104,1.2,82.89,107.76,13.5,0.29,4.0,0,0.6,0,1,0.1434083333333333,0.36533333333333334,0.04285714285714286,0,2,1,0.9573,High risk
CUST0987,62,Female,North,Standard,4,83,3.0,46.13,46.13,10.2,0.33,1.6,0,6.4,1,1,0.214275,0.29033333333333333,2.4571428571428573,0,1,2,0.9909,High risk
CUST0988,43,Male,East,Premium,22,103,0.8,84.76,124.31,2.7,0.4,3.0,4,0.5,0,0,0.14130000000000004,0.20500000000000002,0.03571428571428571,1,0,1,0.3754,Low risk
CUST0989,31,Male,West,Basic,7,28,0.7,76.92,31.41,5.9,0.35,7.6,1,1.1,1,0,0.3830166666666666,0.30466666666666664,2.0785714285714287,1,3,0,0.6141,Medium risk
CUST0990,68,Female,West,Premium,43,17,2.5,40.85,365.95,11.7,0.29,1.3,1,4.1,0,0,0.4211250000000001,0.2993333333333333,0.2928571428571428,0,3,1,0.1458,Low risk
CUST0991,24,Female,North,Basic,54,6,0.5,111.3,250.42,9.5,0.35,2.6,1,2.9,0,0,0.4815,0.298,0.20714285714285713,0,1,0,0.0892,Low risk
CUST0992,20,Female,West,Standard,24,19,0.5,108.07,108.07,2.7,0.56,2.1,0,3.5,0,1,0.43547499999999995,0.24100000000000002,0.25,0,3,2,0.0836,Low risk
CUST0993,64,Female,West,Standard,4,56,2.2,40.68,29.83,0.6,0.9,2.3,1,7.2,0,1,0.28573333333333334,0.3106666666666667,0.5142857142857143,0,3,2,0.9686,High risk
CUST0994,40,Male,West,Basic,28,102,0.5,55.87,65.18,0.4,0.19,3.1,2,1.0,0,1,0.11530833333333335,0.105,0.07142857142857142,1,3,0,0.9866,High risk
CUST0995,63,Female,West,Standard,15,28,2.0,58.5,146.25,4.3,0.5,4.9,3,0.7,0,1,0.39041666666666663,0.28700000000000003,0.049999999999999996,0,3,2,0.6124,Medium risk
CUST0996,60,Female,East,Standard,1,66,2.6,93.3,20.22,5.1,0.59,6.6,0,0.5,1,1,0.30324999999999996,0.35000000000000003,2.0357142857142856,0,0,2,0.7297,Medium risk
CUST0997,64,Male,West,Basic,55,38,2.4,89.84,988.24,9.5,0.08,4.4,0,0.5,1,1,0.3902,0.241,2.0357142857142856,1,3,0,0.8832,High risk
CUST0998,62,Female,South,Basic,3,119,8.1,76.33,154.57,1.7,0.33,2.6,2,1.7,3,1,0.20869166666666666,0.162,6.121428571428571,0,2,0,0.9888,High risk
CUST0999,35,Male,North,Standard,14,37,3.0,83.22,291.27,0.9,0.34,7.1,1,0.5,0,1,0.39851666666666663,0.21166666666666667,0.03571428571428571,1,1,2,0.8066,High risk
CUST1000,55,Male,East,Standard,38,115,2.5,36.37,287.93,2.4,0.63,1.0,0,2.7,0,1,0.09072499999999997,0.24233333333333335,0.19285714285714287,1,0,2,0.9536,High risk
